Year,Rank,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
2007,93,0.729,0.658,10,-3.386,0,0.225,0.0506,0.0,0.0693,0.551,140.043
2007,94,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918
2007,95,0.847,0.667,6,-5.7,1,0.17,0.0869,0.0,0.443,0.707,77.492
2007,96,0.859,0.681,1,-6.247,1,0.0549,0.34,0.000161,0.213,0.852,121.243
2007,97,0.449,0.682,2,-5.295,0,0.029,0.205,0.0,0.175,0.254,139.924
2007,98,0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031
2007,99,0.866,0.619,9,-4.774,0,0.19,0.0202,0.0,0.0371,0.733,82.05
2006,1,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046
2006,2,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04
2006,3,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328
2006,4,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998
2006,5,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024
2006,6,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011
2006,7,0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963
2006,8,0.787,0.799,8,-4.68,0,0.0993,0.189,0.0,0.3,0.835,143.052
2006,9,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0
2006,10,0.705,0.796,7,-6.845,1,0.267,0.0708,0.0,0.388,0.864,166.042
2006,11,0.726,0.7,2,-5.881,0,0.0998,0.0717,0.0,0.262,0.673,146.559
2006,12,0.867,0.504,4,-7.737,0,0.241,0.0358,0.0,0.307,0.84,82.996
2006,13,0.592,0.729,8,-4.156,1,0.0448,0.022,0.0,0.0653,0.709,116.03
2006,14,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981
2006,15,0.57,0.821,2,-4.38,1,0.267,0.178,0.0,0.289,0.408,210.857
2006,16,0.846,0.482,1,-6.721,0,0.129,0.0246,0.0,0.393,0.212,100.969
2006,17,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791
2006,18,0.888,0.577,1,-7.702,0,0.0612,0.0986,0.0,0.131,0.609,84.003
2006,19,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046
2006,20,0.569,0.83,9,-4.106,0,0.14,0.0807,0.0,0.114,0.609,170.094
2006,21,0.518,0.916,3,-3.858,1,0.0454,0.000148,0.0,0.291,0.646,109.864
2006,22,0.769,0.609,1,-5.894,1,0.357,0.216,0.0,0.166,0.633,90.951
2006,23,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184
2006,24,0.835,0.757,8,-5.029,0,0.23,0.00647,0.0,0.29,0.626,82.038
2006,25,0.886,0.62,5,-5.854,1,0.307,0.082,0.0,0.1,0.6,76.035
2006,26,0.537,0.674,5,-5.134,0,0.0277,0.0088,0.0,0.265,0.33,136.002
2006,27,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035
2006,28,0.588,0.391,0,-8.607,0,0.0334,0.839,0.0,0.227,0.349,144.069
2006,29,0.563,0.592,9,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016
2006,30,0.476,0.736,2,-5.38,1,0.0343,0.0217,1.08e-06,0.203,0.251,129.084
2006,31,0.633,0.976,8,-5.362,1,0.0519,0.00281,1.29e-05,0.382,0.493,142.027
2006,32,0.862,0.742,7,-4.722,1,0.222,0.00376,0.00855,0.103,0.511,127.91
2006,33,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452
2006,34,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034
2006,35,0.551,0.598,1,-6.79,1,0.27,0.15,0.0,0.299,0.612,78.756
2006,36,0.64,0.62,1,-5.931,1,0.416,0.016,0.0,0.0831,0.609,129.37
2006,37,0.711,0.761,8,-3.04,1,0.225,0.067,0.0,0.041,0.718,95.824
2006,38,0.515,0.876,8,-3.756,1,0.0292,0.000932,0.000166,0.136,0.385,145.916
2006,39,0.583,0.584,5,-5.362,0,0.0314,0.254,0.0,0.123,0.136,140.039
2006,40,0.655,0.54,9,-6.482,1,0.0516,0.268,0.0,0.068,0.43,79.983
2006,41,0.739,0.368,8,-10.233,1,0.0845,0.00542,0.0,0.171,0.467,144.992
2006,42,0.801,0.682,1,-5.919,0,0.225,0.111,1.56e-05,0.109,0.586,123.95
2006,43,0.684,0.819,1,-3.309,0,0.238,0.262,0.00197,0.113,0.25,179.999
2006,44,0.536,0.612,4,-5.847,1,0.272,0.119,0.0,0.209,0.57,86.768
2006,45,0.75,0.888,0,-4.524,1,0.0426,0.0147,1.11e-06,0.0759,0.935,115.973
2006,46,0.891,0.439,7,-7.994,0,0.428,0.0351,0.0,0.0932,0.622,77.499
2006,47,0.551,0.81,11,-4.365,1,0.0344,0.0155,0.0,0.169,0.332,73.464
2006,48,0.465,0.954,10,-4.251,1,0.044,0.000346,5.38e-06,0.573,0.458,143.85
2006,49,0.441,0.815,3,-4.088,1,0.0276,0.000731,0.0,0.414,0.522,164.007
2006,50,0.699,0.543,10,-6.859,0,0.0383,0.0457,0.0,0.1,0.431,143.635
2006,51,0.693,0.516,8,-6.446,1,0.0413,0.297,0.000127,0.0604,0.494,94.02
2006,52,0.858,0.484,6,-7.448,0,0.277,0.0241,1.8e-06,0.123,0.329,99.992
2006,53,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918
2006,54,0.421,0.728,7,-5.644,1,0.035,0.136,0.0,0.136,0.311,150.12
2006,55,0.931,0.486,6,-10.558,1,0.139,0.0579,0.0,0.161,0.896,120.026
2006,56,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927
2006,57,0.748,0.786,4,-7.788,0,0.0641,0.328,0.0,0.34,0.917,104.833
2006,58,0.942,0.892,6,-6.363,0,0.196,0.023,0.000897,0.264,0.595,100.007
2006,59,0.7,0.518,4,-7.191,0,0.177,0.0471,0.0,0.1,0.542,75.973
2006,60,0.734,0.599,9,-8.462,1,0.197,0.206,0.0,0.0555,0.772,145.185
2006,61,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952
2006,62,0.963,0.643,1,-5.785,0,0.117,0.0507,4.94e-05,0.157,0.534,107.005
2006,63,0.786,0.511,7,-6.66,1,0.286,0.0825,0.0,0.12,0.587,80.0
2006,64,0.906,0.624,4,-5.556,1,0.179,0.000185,6.21e-06,0.0608,0.775,84.009
2006,65,0.792,0.589,4,-6.869,0,0.262,0.0259,0.000128,0.114,0.778,157.147
2006,66,0.939,0.742,5,-5.171,0,0.0467,0.321,0.0,0.107,0.924,118.978
2006,67,0.525,0.652,5,-7.042,0,0.28,0.278,0.0,0.339,0.602,127.673
2006,68,0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011
2006,69,0.678,0.572,11,-7.033,0,0.0466,0.00374,6.59e-05,0.118,0.444,87.165
2006,70,0.744,0.368,1,-6.349,1,0.0524,0.0702,0.0,0.192,0.391,84.018
2006,71,0.537,0.885,7,-3.641,1,0.0343,0.0437,0.0,0.274,0.802,131.698
2006,72,0.394,0.821,6,-4.304,0,0.0404,0.00302,0.019,0.186,0.509,82.764
2006,73,0.658,0.551,1,-6.62,1,0.37,0.0043,0.000108,0.197,0.442,138.335
2006,74,0.696,0.858,9,-5.155,1,0.0859,0.0727,3.19e-06,0.0631,0.533,176.061
2006,75,0.644,0.746,7,-4.941,1,0.341,0.0071,1.22e-05,0.0743,0.355,105.253
2006,76,0.582,0.952,5,-3.848,1,0.0731,0.00324,0.0,0.223,0.655,103.027
2006,77,0.45,0.883,7,-4.094,1,0.0524,0.00193,0.0,0.293,0.328,93.41
2006,78,0.359,0.518,2,-3.537,1,0.0302,0.665,0.0,0.106,0.135,76.572
2006,79,0.755,0.408,5,-10.33,0,0.187,0.0133,0.0,0.33,0.465,76.034
2006,80,0.964,0.595,1,-6.887,0,0.109,0.0248,5.14e-06,0.0405,0.629,128.593
2006,81,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0
2006,82,0.449,0.691,4,-5.65,0,0.0349,0.477,0.0,0.0966,0.201,93.267
2006,83,0.459,0.427,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.902
2006,84,0.935,0.745,7,-6.391,1,0.0431,0.00914,0.0,0.116,0.518,103.691
2006,85,0.781,0.625,7,-9.139,1,0.373,0.00447,0.0,0.185,0.679,83.024
2006,86,0.8,0.502,1,-6.062,1,0.0371,0.00167,0.0,0.0784,0.388,115.091
2006,87,0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739
2006,88,0.682,0.483,10,-7.718,1,0.0451,0.00103,0.0,0.159,0.108,84.012
2006,89,0.649,0.931,1,-3.15,0,0.181,0.0093,0.0,0.751,0.744,153.645
2006,90,0.608,0.745,10,-5.496,0,0.365,0.0551,0.0,0.27,0.725,150.068
2006,91,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02
2006,92,0.789,0.881,11,-5.758,1,0.0331,0.109,0.0,0.355,0.647,133.299
2006,93,0.688,0.519,5,-4.285,1,0.0283,0.064,0.0,0.1,0.318,116.714
2006,94,0.66,0.548,6,-7.127,1,0.215,0.364,0.0,0.108,0.436,86.947
2006,95,0.802,0.772,1,-4.893,0,0.192,0.358,0.0,0.0603,0.654,96.046
2006,96,0.683,0.886,4,-5.045,0,0.071,0.000738,0.00188,0.0524,0.566,100.04
2006,97,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559
2006,98,0.728,0.327,0,-11.596,0,0.0999,0.0948,0.0,0.103,0.195,100.0
2006,99,0.463,0.524,1,-8.207,1,0.0316,0.026,0.0,0.102,0.308,144.055
